"","datetime","q_cms_hb","NO3","TP","NO3_source","TP_source","DOC"
"17663",2023-04-03 06:15:00,1.892074274,2.019814574,0.060352437,"sensor","sensor",5.753848
"17664",2023-04-03 06:30:00,1.892074274,2.005868439,0.079774098,"sensor","sensor",5.722355
"17665",2023-04-03 06:45:00,1.892074274,2.024278642,0.078174364,"sensor","sensor",5.743661
"17666",2023-04-03 07:00:00,1.892074274,1.997077685,0.118975861,"sensor","sensor",5.663836
"17667",2023-04-03 07:15:00,1.874382118,2.018875764,0.10958252,"sensor","sensor",5.677104
"17668",2023-04-03 07:30:00,1.892074274,2.041337169,0.067361681,"sensor","sensor",5.717083
"17669",2023-04-03 07:45:00,1.883216459,2.080716576,0.036331962,"sensor","sensor",5.632121
"17670",2023-04-03 08:00:00,1.865571236,2.076232694,0.05011451,"sensor","sensor",5.617122
"17671",2023-04-03 08:15:00,1.8567838,2.080205276,0.057118982,"sensor","sensor",5.667567
"17672",2023-04-03 08:30:00,1.8567838,2.084804153,0.071276411,"sensor","sensor",5.646961
"17673",2023-04-03 08:45:00,1.839279206,2.105618306,0.058747587,"sensor","sensor",5.609666
"17674",2023-04-03 09:00:00,1.830562019,2.094935034,0.074146506,"sensor","sensor",5.606355
"17675",2023-04-03 09:15:00,1.830562019,2.133351345,0.035429427,"sensor","sensor",5.584119
"17676",2023-04-03 09:30:00,1.874382118,2.108616803,0.088882872,"sensor","sensor",5.615159
"17677",2023-04-03 09:45:00,1.830562019,2.135945198,0.054507769,"sensor","sensor",5.564127
"17678",2023-04-03 10:00:00,1.813197793,2.135906836,0.066787453,"sensor","sensor",5.556647
"17679",2023-04-03 10:15:00,1.813197793,2.153576974,0.04298344,"sensor","sensor",5.626811
"17680",2023-04-03 10:30:00,1.795927001,2.175105988,0.02724106,"sensor","sensor",5.589672
"17681",2023-04-03 10:45:00,1.761665258,2.155460368,0.059684893,"sensor","sensor",5.57829
"17682",2023-04-03 11:00:00,1.778749528,2.144865115,0.103890437,"sensor","sensor",5.566507
"17683",2023-04-03 11:15:00,1.778749528,2.161494104,0.072085752,"sensor","sensor",5.561528
"17684",2023-04-03 11:30:00,1.778749528,2.195522641,0.041638359,"sensor","sensor",5.605321
"17685",2023-04-03 11:45:00,1.761665258,2.21275156,0.032852253,"sensor","sensor",5.527279
"17686",2023-04-03 12:00:00,1.778749528,2.218105224,0.037918808,"sensor","sensor",5.526058
"17687",2023-04-03 12:15:00,1.778749528,2.199632177,0.056895718,"sensor","sensor",5.596839
"17688",2023-04-03 12:30:00,1.761665258,2.205770704,0.048937939,"sensor","sensor",5.550583
"17689",2023-04-03 12:45:00,1.753158037,2.205342465,0.078630354,"sensor","sensor",5.586334
"17690",2023-04-03 13:00:00,1.73621335,2.225009873,0.058495562,"sensor","sensor",5.60816
"17691",2023-04-03 13:15:00,1.73621335,2.236969859,0.03914528,"sensor","sensor",5.586461
"17692",2023-04-03 13:30:00,1.77019575,2.229801327,0.070842908,"sensor","sensor",5.586197
"17693",2023-04-03 13:45:00,1.753158037,2.221372508,0.074310248,"sensor","sensor",5.561492
"17694",2023-04-03 14:00:00,1.753158037,2.232217058,0.09134922,"sensor","sensor",5.617385
"17695",2023-04-03 14:15:00,1.744674072,2.205596836,0.116448959,"sensor","sensor",5.551924
"17696",2023-04-03 14:30:00,1.753158037,2.245453011,0.078136832,"sensor","sensor",5.556984
"17697",2023-04-03 14:45:00,1.73621335,2.26755386,0.050169992,"sensor","sensor",5.528038
"17698",2023-04-03 15:00:00,1.753158037,2.274074602,0.037829917,"sensor","sensor",5.587482
"17699",2023-04-03 15:15:00,1.73621335,2.265036879,0.071388812,"sensor","sensor",5.557246
"17700",2023-04-03 15:30:00,1.727775856,2.281201122,0.072179897,"sensor","sensor",5.552488
"17701",2023-04-03 15:45:00,1.719361574,2.278036918,0.097064857,"sensor","sensor",5.556706
"17702",2023-04-03 16:00:00,1.727775856,2.314348075,0.041843732,"sensor","sensor",5.593772
"17703",2023-04-03 16:15:00,1.719361574,2.319512263,0.05045545,"sensor","sensor",5.62077
"17704",2023-04-03 16:30:00,1.727775856,2.280238138,0.114574887,"sensor","sensor",5.505939
"17705",2023-04-03 16:45:00,1.727775856,2.333244326,0.039457662,"sensor","sensor",5.63829
"17706",2023-04-03 17:00:00,1.702602589,2.288199883,0.072539455,"sensor","sensor",5.551587
"17707",2023-04-03 17:15:00,1.719361574,2.309048255,0.101388232,"sensor","sensor",5.576941
"17708",2023-04-03 17:30:00,1.685936279,2.358551507,0.002725134,"sensor","sensor",5.552235
"17709",2023-04-03 17:45:00,1.702602589,2.359324093,0.027590484,"sensor","sensor",5.597967
"17710",2023-04-03 18:00:00,1.73621335,2.31192113,0.100477926,"sensor","sensor",5.538393
"17711",2023-04-03 18:15:00,1.719361574,2.372510641,0.023563427,"sensor","sensor",5.511683
"17712",2023-04-03 18:30:00,1.702602589,2.343780017,0.09211145,"sensor","sensor",5.540369
"17713",2023-04-03 18:45:00,1.71097049,2.345656017,0.081389843,"sensor","sensor",5.512468
"17714",2023-04-03 19:00:00,1.677637839,2.349717457,0.076183569,"sensor","sensor",5.534989
"17715",2023-04-03 19:15:00,1.694257857,2.367610321,0.055311498,"sensor","sensor",5.510857
"17716",2023-04-03 19:30:00,1.702602589,2.390194868,0.042257785,"sensor","sensor",5.544686
"17717",2023-04-03 19:45:00,1.685936279,2.395268372,0.03993298,"sensor","sensor",5.530102
"17718",2023-04-03 20:00:00,1.694257857,2.400467429,0.038978817,"sensor","sensor",5.519068
"17719",2023-04-03 20:15:00,1.669362524,2.357337706,0.101715628,"sensor","sensor",5.499922
"17720",2023-04-03 20:30:00,1.685936279,2.413571187,0.055372143,"sensor","sensor",5.42805
"17721",2023-04-03 20:45:00,1.677637839,2.422692078,0.037419638,"sensor","sensor",5.528738
"17722",2023-04-03 21:00:00,1.677637839,2.415713459,0.061254904,"sensor","sensor",5.423271
"17723",2023-04-03 21:15:00,1.702602589,2.421240902,0.058765834,"sensor","sensor",5.494243
"17724",2023-04-03 21:30:00,1.677637839,2.429842277,0.069468368,"sensor","sensor",5.419252
"17725",2023-04-03 21:45:00,1.677637839,2.415835964,0.077939059,"sensor","sensor",5.389181
"17726",2023-04-03 22:00:00,1.677637839,2.43320753,0.07233272,"sensor","sensor",5.542849
"17727",2023-04-03 22:15:00,1.694257857,2.462164531,0.024218019,"sensor","sensor",5.504881
"17728",2023-04-03 22:30:00,1.677637839,2.447717803,0.068887809,"sensor","sensor",5.490955
"17729",2023-04-03 22:45:00,1.669362524,2.441204136,0.08165485,"sensor","sensor",5.451679
"17730",2023-04-03 23:00:00,1.669362524,2.451403585,0.058352979,"sensor","sensor",5.358921
"17731",2023-04-03 23:15:00,1.685936279,2.47139524,0.05250326,"sensor","sensor",5.436724
"17732",2023-04-03 23:30:00,1.685936279,2.493039457,0.025071623,"sensor","sensor",5.415994
"17733",2023-04-03 23:45:00,1.702602589,2.487049297,0.05408136,"sensor","sensor",5.434883
"17734",2023-04-04 00:00:00,1.685936279,2.458665881,0.10260597,"sensor","sensor",5.474416
"17735",2023-04-04 00:15:00,1.685936279,2.490546193,0.056427096,"sensor","sensor",5.470259
"17736",2023-04-04 00:30:00,1.702602589,2.524874284,0.026195259,"sensor","sensor",5.436946
"17737",2023-04-04 00:45:00,1.652881207,2.496868288,0.065709231,"sensor","sensor",5.433048
"17738",2023-04-04 01:00:00,1.694257857,2.507113998,0.066927121,"sensor","sensor",5.419747
"17739",2023-04-04 01:15:00,1.685936279,2.534866062,0.013820375,"sensor","sensor",5.42617
"17740",2023-04-04 01:30:00,1.652881207,2.529202414,0.027492911,"sensor","sensor",5.461893
"17741",2023-04-04 01:45:00,1.694257857,2.53464375,0.060540649,"sensor","sensor",5.415385
"17742",2023-04-04 02:00:00,1.685936279,2.516993214,0.06673882,"sensor","sensor",5.449784
"17743",2023-04-04 02:15:00,1.661110319,2.551878811,0.007178007,"sensor","sensor",5.415133
"17744",2023-04-04 02:30:00,1.644675176,2.53025088,0.066708219,"sensor","sensor",5.44491
"17745",2023-04-04 02:45:00,1.685936279,2.547299422,0.039385017,"sensor","sensor",5.481671
"17746",2023-04-04 03:00:00,1.677637839,2.580788096,0.021239541,"sensor","sensor",5.497125
"17747",2023-04-04 03:15:00,1.694257857,2.587890152,0.013020103,"sensor","sensor",5.464502
"17748",2023-04-04 03:30:00,1.652881207,2.575937379,0.043006319,"sensor","sensor",5.488712
"17749",2023-04-04 03:45:00,1.677637839,2.567112752,0.039729945,"sensor","sensor",5.453488
"17750",2023-04-04 04:00:00,NA,2.540359039,0.075282381,"sensor","sensor",5.497954
"17751",2023-04-04 04:15:00,1.685936279,2.583656079,0.060118855,"sensor","sensor",5.501907
"17752",2023-04-04 04:30:00,1.669362524,2.607650285,0.018834206,"sensor","sensor",5.513334
"17753",2023-04-04 04:45:00,1.702602589,2.57969676,0.082682216,"sensor","sensor",5.561234
"17754",2023-04-04 05:00:00,1.685936279,2.620666393,0.002945635,"sensor","sensor",5.492348
"17755",2023-04-04 05:15:00,1.685936279,2.620018358,0.005394318,"sensor","sensor",5.536816
"17756",2023-04-04 05:30:00,1.694257857,2.595611186,0.047790851,"sensor","sensor",5.570532
"17757",2023-04-04 05:45:00,1.685936279,2.609171091,0.037455769,"sensor","sensor",5.545856
"17758",2023-04-04 06:00:00,1.694257857,2.599933976,0.04754695,"sensor","sensor",5.540067
"17759",2023-04-04 06:15:00,1.669362524,2.627376093,0.019031069,"sensor","sensor",5.531867
"17760",2023-04-04 06:30:00,1.677637839,2.640823574,0.000235,"sensor","sensor",5.519587
"17761",2023-04-04 06:45:00,1.685936279,2.584881319,0.081044331,"sensor","sensor",5.54292
"17762",2023-04-04 07:00:00,1.694257857,2.620004459,0.03024239,"sensor","sensor",5.486673
"17763",2023-04-04 07:15:00,1.685936279,2.6388026,0.005434807,"sensor","sensor",5.472092
"17764",2023-04-04 07:30:00,1.685936279,2.625103051,0.033411718,"sensor","sensor",5.512906
"17765",2023-04-04 07:45:00,1.652881207,2.661703763,0.004058561,"sensor","sensor",5.528979
"17766",2023-04-04 08:00:00,1.669362524,2.635323545,0.031936671,"sensor","sensor",5.489214
"17767",2023-04-04 08:15:00,1.677637839,2.639977607,0.025452762,"sensor","sensor",5.483856
"17768",2023-04-04 08:30:00,1.677637839,2.614809684,0.045273284,"sensor","sensor",5.418394
"17769",2023-04-04 08:45:00,1.685936279,2.606534148,0.061692556,"sensor","sensor",5.415398
"17770",2023-04-04 09:00:00,1.669362524,2.629621695,0.052342222,"sensor","sensor",5.468091
"17771",2023-04-04 09:15:00,1.644675176,2.608268842,0.069229727,"sensor","sensor",5.419121
"17772",2023-04-04 09:30:00,1.652881207,2.623146338,0.034746479,"sensor","sensor",5.399492
"17773",2023-04-04 09:45:00,1.636492208,2.631626809,0.030830469,"sensor","sensor",5.425525
"17774",2023-04-04 10:00:00,1.636492208,2.598361712,0.067419304,"sensor","sensor",5.53743
"17775",2023-04-04 10:15:00,1.652881207,2.610203543,0.056255005,"sensor","sensor",5.361012
"17776",2023-04-04 10:30:00,1.636492208,2.597539352,0.063827643,"sensor","sensor",5.350279
"17777",2023-04-04 10:45:00,1.661110319,2.619920964,0.020845367,"sensor","sensor",5.350643
"17778",2023-04-04 11:00:00,1.661110319,2.630671817,0.000235,"sensor","sensor",5.266275
"17779",2023-04-04 11:15:00,1.628332291,2.602203237,0.033876087,"sensor","sensor",5.294132
"17780",2023-04-04 11:30:00,1.652881207,2.626650704,0.000235,"sensor","sensor",5.362658
"17781",2023-04-04 11:45:00,1.644675176,2.595206197,0.026608089,"sensor","sensor",5.328238
"17782",2023-04-04 12:00:00,1.620195409,2.590020005,0.028933187,"sensor","sensor",5.397649
"17783",2023-04-04 12:15:00,1.620195409,2.538693475,0.108335662,"sensor","sensor",5.331355
"17784",2023-04-04 12:30:00,1.620195409,2.561153053,0.076739576,"sensor","sensor",5.298234
"17785",2023-04-04 12:45:00,1.587877927,2.577678157,0.05392622,"sensor","sensor",5.338837
"17786",2023-04-04 13:00:00,1.603990688,2.56314933,0.064331274,"sensor","sensor",5.335599
"17787",2023-04-04 13:15:00,1.603990688,2.584724937,0.02868019,"sensor","sensor",5.373658
"17788",2023-04-04 13:30:00,1.59592282,2.596672827,0.000235,"sensor","sensor",5.234047
"17789",2023-04-04 13:45:00,1.59592282,2.600425631,0.000235,"sensor","sensor",5.275304
"17790",2023-04-04 14:00:00,1.612081546,2.522150203,0.079582466,"sensor","sensor",5.2999
"17791",2023-04-04 14:15:00,1.587877927,2.564864612,0.048008193,"sensor","sensor",5.332106
"17792",2023-04-04 14:30:00,1.587877927,2.574285152,0.020732387,"sensor","sensor",5.318151
"17793",2023-04-04 14:45:00,1.587877927,2.567366731,0.028904461,"sensor","sensor",5.264552
"17794",2023-04-04 15:00:00,1.579855993,2.546775855,0.094770413,"sensor","sensor",5.282599
"17795",2023-04-04 15:15:00,1.587877927,2.551007663,0.054321308,"sensor","sensor",5.311111
"17796",2023-04-04 15:30:00,1.579855993,2.550854826,0.054354606,"sensor","sensor",5.335083
"17797",2023-04-04 15:45:00,1.587877927,2.578201044,0.023749203,"sensor","sensor",5.246999
"17798",2023-04-04 16:00:00,1.587877927,2.535645617,0.070330588,"sensor","sensor",5.260446
"17799",2023-04-04 16:15:00,1.59592282,2.532096447,0.058791706,"sensor","sensor",5.364269
"17800",2023-04-04 16:30:00,1.579855993,2.593033667,0.002509213,"sensor","sensor",5.20965
"17801",2023-04-04 16:45:00,1.59592282,2.555447242,0.020741135,"sensor","sensor",5.316309
"17802",2023-04-04 17:00:00,1.547997553,2.52397911,0.07079967,"sensor","sensor",5.291754
"17803",2023-04-04 17:15:00,1.579855993,2.567697088,0.008117012,"sensor","sensor",5.350293
"17804",2023-04-04 17:30:00,1.547997553,2.578922176,0.000235,"sensor","sensor",5.261882
"17805",2023-04-04 17:45:00,1.571857004,2.537336459,0.031242184,"sensor","sensor",5.295256
"17806",2023-04-04 18:00:00,1.579855993,2.531297088,0.048063663,"sensor","sensor",5.311285
"17807",2023-04-04 18:15:00,1.571857004,2.538878586,0.0245081,"sensor","sensor",5.373719
"17808",2023-04-04 18:30:00,1.555927799,2.550673657,0.000235,"sensor","sensor",5.266126
"17809",2023-04-04 18:45:00,1.571857004,2.536660585,0.014880292,"sensor","sensor",5.367286
"17810",2023-04-04 19:00:00,1.579855993,2.496019434,0.064070512,"sensor","sensor",5.337762
"17811",2023-04-04 19:15:00,1.571857004,2.503832027,0.05440126,"sensor","sensor",5.321417
"17812",2023-04-04 19:30:00,1.579855993,2.505770552,0.029168129,"sensor","sensor",5.258574
"17813",2023-04-04 19:45:00,1.547997553,2.468430574,0.096106774,"sensor","sensor",5.291142
"17814",2023-04-04 20:00:00,1.555927799,2.491680317,0.023095663,"sensor","sensor",5.353053
"17815",2023-04-04 20:15:00,1.563880944,2.459703485,0.050763382,"sensor","sensor",5.284324
"17816",2023-04-04 20:30:00,1.555927799,2.516432715,0.000235,"sensor","sensor",5.331781
"17817",2023-04-04 20:45:00,1.579855993,2.476306922,0.026772453,"sensor","sensor",5.358917
"17818",2023-04-04 21:00:00,1.547997553,2.469266675,0.047997664,"sensor","sensor",5.398576
"17819",2023-04-04 21:15:00,1.59592282,2.45912554,0.046156575,"sensor","sensor",5.315722
"17820",2023-04-04 21:30:00,1.555927799,2.460575821,0.070999602,"sensor","sensor",5.36081
"17821",2023-04-04 21:45:00,1.587877927,2.467306239,0.070935339,"sensor","sensor",5.353345
"17822",2023-04-04 22:00:00,1.571857004,2.503997101,0.000235,"sensor","sensor",5.344378
"17823",2023-04-04 22:15:00,1.579855993,2.476520349,0.050065924,"sensor","sensor",5.343534
"17824",2023-04-04 22:30:00,1.571857004,2.498408803,0.025024813,"sensor","sensor",5.37534
"17825",2023-04-04 22:45:00,1.555927799,2.461108772,0.064122178,"sensor","sensor",5.349762
"17826",2023-04-04 23:00:00,1.59592282,2.488753039,0.019921413,"sensor","sensor",5.382255
"17827",2023-04-04 23:15:00,1.603990688,2.486962181,0.019876522,"sensor","sensor",5.348621
"17828",2023-04-04 23:30:00,1.571857004,2.505565669,0.000235,"sensor","sensor",5.38648
"17829",2023-04-04 23:45:00,1.603990688,2.464415685,0.049316439,"sensor","sensor",5.384537
"17830",2023-04-05 00:00:00,1.587877927,2.464782221,0.03630492,"sensor","sensor",5.355332
"17831",2023-04-05 00:15:00,1.587877927,2.473180588,0.021382051,"sensor","sensor",5.362392
"17832",2023-04-05 00:30:00,1.579855993,2.427174655,0.070412127,"sensor","sensor",5.385402
"17833",2023-04-05 00:45:00,1.587877927,2.425798622,0.085204951,"sensor","sensor",5.395475
"17834",2023-04-05 01:00:00,1.612081546,2.440406139,0.052368948,"sensor","sensor",5.372152
"17835",2023-04-05 01:15:00,1.603990688,2.43413691,0.060675407,"sensor","sensor",5.432601
"17836",2023-04-05 01:30:00,1.620195409,2.460855337,0.014196012,"sensor","sensor",5.36415
"17837",2023-04-05 01:45:00,1.603990688,2.430457051,0.061958096,"sensor","sensor",5.442889
"17838",2023-04-05 02:00:00,1.612081546,2.41324141,0.06283317,"sensor","sensor",5.396099
"17839",2023-04-05 02:15:00,1.587877927,2.429734579,0.030898994,"sensor","sensor",5.409762
"17840",2023-04-05 02:30:00,1.59592282,2.406480741,0.04579898,"sensor","sensor",5.43126
"17841",2023-04-05 02:45:00,1.59592282,2.415412309,0.030772133,"sensor","sensor",5.370207
"17842",2023-04-05 03:00:00,1.603990688,2.428277763,0.012251873,"sensor","sensor",5.403935
"17843",2023-04-05 03:15:00,1.620195409,2.403910468,0.049361131,"sensor","sensor",5.390205
"17844",2023-04-05 03:30:00,1.587877927,2.382946738,0.062839058,"sensor","sensor",5.3435
"17845",2023-04-05 03:45:00,1.587877927,2.365719399,0.092727012,"sensor","sensor",5.436522
"17846",2023-04-05 04:00:00,NA,2.394958248,0.046322594,"sensor","sensor",5.338258
"17847",2023-04-05 04:15:00,1.612081546,2.391763003,0.051752154,"sensor","sensor",5.403019
"17848",2023-04-05 04:30:00,1.603990688,2.39872755,0.036913137,"sensor","sensor",5.365117
"17849",2023-04-05 04:45:00,1.59592282,2.402684597,0.025743211,"sensor","sensor",5.338455
"17850",2023-04-05 05:00:00,1.59592282,2.409304741,0.020429221,"sensor","sensor",5.438624
"17851",2023-04-05 05:15:00,1.620195409,2.398416663,0.024722928,"sensor","sensor",5.418435
"17852",2023-04-05 05:30:00,1.59592282,2.391701297,0.032284057,"sensor","sensor",5.421461
"17853",2023-04-05 05:45:00,1.571857004,2.401296766,0.017498905,"sensor","sensor",5.428
"17854",2023-04-05 06:00:00,1.563880944,2.370490806,0.041405059,"sensor","sensor",5.385733
"17855",2023-04-05 06:15:00,1.571857004,2.366965647,0.03991318,"sensor","sensor",5.430125
"17856",2023-04-05 06:30:00,1.571857004,2.347867298,0.058338045,"sensor","sensor",5.352249
"17857",2023-04-05 06:45:00,1.571857004,2.349337006,0.063409405,"sensor","sensor",5.40739
"17858",2023-04-05 07:00:00,1.563880944,2.369393129,0.029391888,"sensor","sensor",5.389487
"17859",2023-04-05 07:15:00,1.563880944,2.355086403,0.051935001,"sensor","sensor",5.403904
"17860",2023-04-05 07:30:00,1.59592282,2.37171536,0.035218728,"sensor","sensor",5.351446
"17861",2023-04-05 07:45:00,1.603990688,2.327414024,0.072266587,"sensor","sensor",5.421656
"17862",2023-04-05 08:00:00,1.587877927,2.348407954,0.051223646,"sensor","sensor",5.343503
"17863",2023-04-05 08:15:00,1.579855993,2.319376636,0.081985546,"sensor","sensor",5.34437
"17864",2023-04-05 08:30:00,1.571857004,2.356367752,0.005418752,"sensor","sensor",5.335128
"17865",2023-04-05 08:45:00,1.555927799,2.374906727,0.000235,"sensor","sensor",5.328611
"17866",2023-04-05 09:00:00,1.555927799,2.324637506,0.06093528,"sensor","sensor",5.299222
"17867",2023-04-05 09:15:00,1.563880944,2.300256225,0.06710262,"sensor","sensor",5.341776
"17868",2023-04-05 09:30:00,1.555927799,2.326775446,0.012450118,"sensor","sensor",5.315739
"17869",2023-04-05 09:45:00,1.547997553,2.281359132,0.07085198,"sensor","sensor",5.251907
"17870",2023-04-05 10:00:00,1.547997553,2.29246362,0.064606416,"sensor","sensor",5.330767
"17871",2023-04-05 10:15:00,1.54009019,2.274572985,0.056284141,"sensor","sensor",5.3342
"17872",2023-04-05 10:30:00,1.532205697,2.277310309,0.060083507,"sensor","sensor",5.335608
"17873",2023-04-05 10:45:00,1.555927799,2.254550179,0.069403438,"sensor","sensor",5.325231
"17874",2023-04-05 11:00:00,1.555927799,2.258618025,0.063389816,"sensor","sensor",5.285105
"17875",2023-04-05 11:15:00,1.579855993,2.292054387,0.020197174,"sensor","sensor",5.284484
"17876",2023-04-05 11:30:00,1.547997553,2.251826967,0.078489505,"sensor","sensor",5.283832
"17877",2023-04-05 11:45:00,1.547997553,2.234695035,0.062717433,"sensor","sensor",5.21877
"17878",2023-04-05 12:00:00,1.54009019,2.240881689,0.077952669,"sensor","sensor",5.27114
"17879",2023-04-05 12:15:00,1.571857004,2.246966823,0.044545985,"sensor","sensor",5.245868
"17880",2023-04-05 12:30:00,1.555927799,2.259770073,0.005943731,"sensor","sensor",5.285592
"17881",2023-04-05 12:45:00,1.524344057,2.252120078,0.030799441,"sensor","sensor",5.279728
"17882",2023-04-05 13:00:00,1.516505256,2.272129304,0.000235,"sensor","sensor",5.218736
"17883",2023-04-05 13:15:00,1.547997553,2.217697796,0.063705936,"sensor","sensor",5.301203
"17884",2023-04-05 13:30:00,1.516505256,2.20371628,0.074962146,"sensor","sensor",5.213784
"17885",2023-04-05 13:45:00,1.547997553,2.221736939,0.064666118,"sensor","sensor",5.298434
"17886",2023-04-05 14:00:00,1.555927799,2.217323147,0.061548621,"sensor","sensor",5.150995
"17887",2023-04-05 14:15:00,1.500896106,2.223996677,0.047361385,"sensor","sensor",5.259367
"17888",2023-04-05 14:30:00,1.516505256,2.20640839,0.075547719,"sensor","sensor",5.196588
"17889",2023-04-05 14:45:00,1.516505256,2.208153127,0.056032343,"sensor","sensor",5.12731
"17890",2023-04-05 15:00:00,1.508689277,2.216069283,0.067261706,"sensor","sensor",5.139599
"17891",2023-04-05 15:15:00,1.524344057,2.222819634,0.044281914,"sensor","sensor",5.180587
"17892",2023-04-05 15:30:00,1.524344057,2.231919355,0.04064421,"sensor","sensor",5.164522
"17893",2023-04-05 15:45:00,1.493125727,2.21649367,0.066587282,"sensor","sensor",5.131494
"17894",2023-04-05 16:00:00,1.516505256,2.222239144,0.039440794,"sensor","sensor",5.132404
"17895",2023-04-05 16:15:00,1.516505256,2.230314639,0.003571386,"sensor","sensor",5.280333
"17896",2023-04-05 16:30:00,1.524344057,2.226106532,0.019358298,"sensor","sensor",5.290461
"17897",2023-04-05 16:45:00,1.516505256,2.221077205,0.04540271,"sensor","sensor",5.42457
"17898",2023-04-05 17:00:00,1.54009019,2.220749998,0.023213044,"sensor","sensor",5.458879
"17899",2023-04-05 17:15:00,1.516505256,2.207184367,0.036905792,"sensor","sensor",5.595188
"17900",2023-04-05 17:30:00,1.571857004,2.236954207,0.001778476,"sensor","sensor",5.740706
"17901",2023-04-05 17:45:00,1.547997553,2.208783633,0.039444923,"sensor","sensor",6.059106
"17902",2023-04-05 18:00:00,1.579855993,2.201621046,0.050067873,"sensor","sensor",5.849623
"17903",2023-04-05 18:15:00,1.555927799,2.213785526,0.027466461,"sensor","sensor",5.440102
"17904",2023-04-05 18:30:00,1.59592282,2.194358069,0.057620264,"sensor","sensor",4.929084
"17905",2023-04-05 18:45:00,1.612081546,2.198707856,0.054726931,"sensor","sensor",5.943563
"17906",2023-04-05 19:00:00,1.661110319,2.194037022,0.016493177,"sensor","sensor",7.816104
"17907",2023-04-05 19:15:00,1.702602589,2.177936538,0.023418873,"sensor","sensor",8.21911
"17908",2023-04-05 19:30:00,1.753158037,2.14811262,0.046998562,"sensor","sensor",7.230899
"17909",2023-04-05 19:45:00,1.795927001,2.117753557,0.057257748,"sensor","sensor",6.662127
"17910",2023-04-05 20:00:00,1.954737443,2.08920913,0.069257909,"sensor","sensor",6.713552
"17911",2023-04-05 20:15:00,2.111740868,2.04934312,0.092538221,"sensor","sensor",6.576149
"17912",2023-04-05 20:30:00,2.37527844,2.0623394,0.043423663,"sensor","sensor",6.577591
"17913",2023-04-05 20:45:00,2.508440443,1.946457429,0.15321302,"sensor","sensor",6.094414
"17914",2023-04-05 21:00:00,2.876249514,1.863145043,0.174394888,"sensor","sensor",5.819147
"17915",2023-04-05 21:15:00,3.456882575,1.774332936,0.180386605,"sensor","sensor",5.648232
"17916",2023-04-05 21:30:00,4.125997788,1.70180649,0.202606133,"sensor","sensor",5.329779
"17917",2023-04-05 21:45:00,5.107994122,1.65940538,0.21578079,"sensor","sensor",5.408
"17918",2023-04-05 22:00:00,5.952641119,1.677092075,0.289800419,"sensor","sensor",5.745314
"17919",2023-04-05 22:15:00,6.870985003,1.598867941,0.542897712,"sensor","sensor",5.871349
"17920",2023-04-05 22:30:00,7.608942641,1.278186426,1.039640829,"sensor","sensor",5.762375
"17921",2023-04-05 22:45:00,7.844591233,0.783046606,1.818660075,"sensor","sensor",5.619199
"17922",2023-04-05 23:00:00,8.472218257,0.459070979,2.150305166,"sensor","sensor",5.53783
"17923",2023-04-05 23:15:00,8.849213239,0.339145623,2.296390877,"sensor","sensor",5.665149
"17924",2023-04-05 23:30:00,9.019747898,0.489513742,1.9852813,"sensor","sensor",5.581676
"17925",2023-04-05 23:45:00,9.14885689,0.596989215,2.072151055,"sensor","sensor",5.577355
"17926",2023-04-06 00:00:00,9.720343062,0.520347147,2.094786673,"sensor","sensor",5.701105
"17927",2023-04-06 00:15:00,9.787544478,0.509200554,2.093072183,"sensor","sensor",5.70511
"17928",2023-04-06 00:30:00,10.05896918,0.439707874,2.092680297,"sensor","sensor",5.874666
"17929",2023-04-06 00:45:00,10.94626994,0.505490443,1.876086468,"sensor","sensor",6.334542
"17930",2023-04-06 01:00:00,10.80334968,0.611377922,1.759730519,"sensor","sensor",6.498948
"17931",2023-04-06 01:15:00,10.35775448,0.693361801,1.751227424,"sensor","sensor",6.939845
"17932",2023-04-06 01:30:00,10.59095658,0.793643344,1.524244667,"sensor","sensor",7.088872
"17933",2023-04-06 01:45:00,10.54408144,0.812602283,1.521277782,"sensor","sensor",7.446056
"17934",2023-04-06 02:00:00,10.9223762,0.851271326,1.510119314,"sensor","sensor",7.56598
"17935",2023-04-06 02:15:00,10.66148961,0.923390364,1.406326492,"sensor","sensor",7.791942
"17936",2023-04-06 02:30:00,11.52858894,1.02266262,1.327619176,"sensor","sensor",7.88382
"17937",2023-04-06 02:45:00,11.3814099,1.095074132,1.262429648,"sensor","sensor",8.033221
"17938",2023-04-06 03:00:00,11.25957615,1.106965922,1.272520021,"sensor","sensor",8.155439
"17939",2023-04-06 03:15:00,10.9223762,1.108228625,1.253455364,"sensor","sensor",8.517447
"17940",2023-04-06 03:30:00,11.40586557,1.112952355,1.232898616,"sensor","sensor",8.288779
"17941",2023-04-06 03:45:00,11.3814099,1.187047314,1.157086442,"sensor","sensor",8.464386
"17942",2023-04-06 04:00:00,NA,1.137336023,1.227439891,"sensor","sensor",8.550958
"17943",2023-04-06 04:15:00,10.97019318,1.213271258,1.10380911,"sensor","sensor",8.660934
"17944",2023-04-06 04:30:00,10.9223762,1.225473744,1.049266429,"sensor","sensor",8.634439
"17945",2023-04-06 04:45:00,11.57788613,1.230536556,1.017761132,"sensor","sensor",8.65816
"17946",2023-04-06 05:00:00,11.4303509,1.259212804,0.926424099,"sensor","sensor",8.599828
"17947",2023-04-06 05:15:00,11.4303509,1.268454459,0.906822362,"sensor","sensor",8.737618
